"CAM","ID","MIN","MAX","COORD"
600,16,401,401,5576465177
600,17,419,419,5576465177
600,18,461,461,5576465177
600,19,509,509,5576465177
600,20,343,343,5576465177
600,21,615,615,5576465177
600,22,255,255,5576465177
600,23,227,227,5576465177
600,24,487,487,5576465177
600,25,595,595,5576465177
700,1,535,535,5200667690
700,2,223,223,5200667690
700,3,463,463,5200667690
700,4,385,385,5200667690
700,5,325,325,5200667690
700,6,311,311,5200667690
700,7,361,361,5200667690
700,8,453,453,5200667690
700,9,535,535,5200667690
700,10,185,185,5200667690
700,11,209,209,5200667690
700,12,253,253,5200667690
700,13,283,283,5200667690
700,14,313,313,5200667690
700,15,357,357,5200667690
700,16,403,403,5200667690
700,17,421,421,5200667690
700,18,465,465,5200667690
700,19,511,511,5200667690
700,20,345,345,5200667690
700,21,639,639,5200667690
700,22,251,251,5200667690
700,23,229,229,5200667690
700,24,491,491,5200667690
700,25,599,599,5200667690
800,1,535,535,4721469887
800,2,221,221,4721469887
800,3,197,197,4721469887
800,4,387,387,4721469887
800,5,325,325,4721469887
800,6,317,317,4721469887
800,7,355,355,4721469887
800,8,457,457,4721469887
800,9,543,543,4721469887
800,10,191,191,4721469887
800,11,627,627,4721469887
800,12,261,261,4721469887
800,13,291,291,4721469887
800,14,323,323,4721469887
800,15,361,361,4721469887
800,16,409,409,4721469887
800,17,425,425,4721469887
800,18,469,469,4721469887
800,19,517,517,4721469887
800,20,353,353,4721469887
800,21,633,633,4721469887
800,22,245,245,4721469887
800,23,237,237,4721469887
800,24,501,501,4721469887
800,25,609,609,4721469887
900,1,539,539,4285671087
900,2,221,221,4285671087
900,3,193,193,4285671087
900,4,385,385,4285671087
900,5,327,327,4285671087
900,6,315,315,4285671087
900,7,357,357,4285671087
900,8,461,461,4285671087
900,9,547,547,4285671087
900,10,197,197,4285671087
900,11,223,223,4285671087
900,12,263,263,4285671087
900,13,297,297,4285671087
900,14,327,327,4285671087
900,15,363,363,4285671087
900,16,415,415,4285671087
900,17,431,431,4285671087
900,18,475,475,4285671087
900,19,523,523,4285671087
900,20,359,359,4285671087
900,21,611,611,4285671087
900,22,507,507,4285671087
900,23,243,243,4285671087
900,24,505,505,4285671087
900,25,163,163,4285671087
1000,1,283,283,3837171642
1000,2,221,221,3837171642
1000,3,193,193,3837171642
1000,4,387,387,3837171642
1000,5,327,327,3837171642
1000,6,317,317,3837171642
1000,7,367,367,3837171642
1000,8,461,461,3837171642
1000,9,551,551,3837171642
1000,10,203,203,3837171642
1000,11,227,227,3837171642
1000,12,269,269,3837171642
1000,13,301,301,3837171642
1000,14,335,335,3837171642
1000,15,371,371,3837171642
1000,16,421,421,3837171642
1000,17,433,433,3837171642
1000,18,479,479,3837171642
1000,19,529,529,3837171642
1000,20,363,363,3837171642
1000,21,203,203,3837171642
1000,22,507,507,3837171642
1000,23,249,249,3837171642
1000,24,515,515,3837171642
1000,25,163,163,3837171642
-748,13,591,591,4999613187
-734,13,593,593,5067913517
-716,13,175,175,5134613870
-700,13,177,177,5200614230
-684,13,177,177,5265914612
-667,13,177,177,5329615002
-651,13,179,179,5393415415
-638,13,181,181,5455615842
-619,13,185,185,5516416285
-604,13,185,185,5576416742
-587,13,189,189,5634917215
-572,13,191,191,5692617695
-555,13,193,193,5749618197
-539,13,197,197,5804418707
-524,13,199,199,5858419240
-510,13,203,203,5911619780
-490,13,207,207,5962620327
-475,13,209,209,6012920897
-458,13,213,213,6060921475
-442,13,215,215,6108122060
-426,13,219,219,6153922660
-411,13,223,223,6198123267
-393,13,225,225,6240923890
-381,13,229,229,6282124527
-363,13,231,231,6321125165
-450,12,565,565,6060921475
-442,12,569,569,6108122060
-426,12,207,207,6153922660
-411,12,209,209,6198123267
-393,12,211,211,6240923890
-381,12,213,213,6282124527
-363,12,213,213,6321125165
-347,12,215,215,6359425817
-330,12,217,217,6395426477
-314,12,219,219,6430627145
-298,12,221,221,6463627827
-281,12,223,223,6495128510
-266,12,227,227,6524429207
-251,12,229,229,6552929905
-236,12,231,231,6579130610
-217,12,233,233,6603131322
-203,12,237,237,6626432042
-185,12,239,239,6647432770
-171,12,243,243,6666133497
-157,12,245,245,6683434232
-171,23,217,217,6666133497
-157,23,219,219,6683434232
-138,23,221,221,6699134967
-122,23,225,225,6713435710
-109,23,227,227,6725436452
-91,23,227,227,6735137202
-74,23,231,231,6743437952
-57,23,233,233,6750138702
-41,23,237,237,6754639452
-25,23,241,241,6757640202
-9,23,639,639,6758440960
7,23,641,641,6757641717
23,23,645,645,6754642467
39,23,641,641,6750143217
54,23,641,641,6743443967
72,23,645,645,6735144717
88,23,643,643,6725445467
103,23,643,643,6713446210
119,23,221,221,6699146952
136,23,643,643,6683447687
153,23,219,219,6666148422
167,23,217,217,6647449150
185,23,215,215,6626449877
199,23,215,215,6603150597
216,23,215,215,6579151310
233,23,213,213,6552952015
250,23,213,213,6524452712
264,23,215,215,6495153410
282,23,213,213,6463654092
297,23,215,215,6430654775
314,23,217,217,6395455442
330,23,215,215,6359456102
346,23,217,217,6321156755
362,23,217,217,6282157392
379,23,215,215,6240958030
395,23,217,217,6198158652
7,1,537,537,6757641717
7,2,493,493,6757641717
7,3,469,469,6757641717
7,4,399,399,6757641717
7,5,567,567,6757641717
7,6,603,603,6757641717
7,7,377,377,6757641717
7,8,447,447,6757641717
7,9,519,519,6757641717
7,10,581,581,6757641717
7,11,603,603,6757641717
7,12,241,241,6757641717
7,13,261,261,6757641717
7,14,293,293,6757641717
7,15,347,347,6757641717
7,16,389,389,6757641717
7,17,409,409,6757641717
7,18,451,451,6757641717
7,19,495,495,6757641717
7,20,327,327,6757641717
7,21,431,431,6757641717
7,22,285,285,6757641717
7,23,641,641,6757641717
7,24,463,463,6757641717
7,25,575,575,6757641717
23,1,545,545,6754642467
23,2,493,493,6754642467
23,3,467,467,6754642467
23,4,397,397,6754642467
23,5,567,567,6754642467
23,6,599,599,6754642467
23,7,371,371,6754642467
23,8,453,453,6754642467
23,9,521,521,6754642467
23,10,583,583,6754642467
23,11,605,605,6754642467
23,12,243,243,6754642467
23,13,263,263,6754642467
23,14,295,295,6754642467
23,15,349,349,6754642467
23,16,391,391,6754642467
23,17,413,413,6754642467
23,18,453,453,6754642467
23,19,495,495,6754642467
23,20,327,327,6754642467
23,21,433,433,6754642467
23,22,283,283,6754642467
23,23,645,645,6754642467
23,24,465,465,6754642467
23,25,575,575,6754642467
39,1,541,541,6750143217
39,2,491,491,6750143217
39,3,469,469,6750143217
39,4,397,397,6750143217
39,5,567,567,6750143217
39,6,603,603,6750143217
39,7,367,367,6750143217
39,8,451,451,6750143217
39,9,519,519,6750143217
39,10,583,583,6750143217
39,11,605,605,6750143217
39,12,243,243,6750143217
39,13,261,261,6750143217
39,14,291,291,6750143217
39,15,349,349,6750143217
39,16,389,389,6750143217
39,17,413,413,6750143217
39,18,451,451,6750143217
39,19,493,493,6750143217
39,20,327,327,6750143217
39,21,433,433,6750143217
39,22,723,723,6750143217
39,23,641,641,6750143217
39,24,463,463,6750143217
39,25,573,573,6750143217
54,1,541,541,6743443967
54,2,485,485,6743443967
54,3,469,469,6743443967
54,4,397,397,6743443967
54,5,565,565,6743443967
54,6,599,599,6743443967
54,7,375,375,6743443967
54,8,447,447,6743443967
54,9,519,519,6743443967
54,10,583,583,6743443967
54,11,605,605,6743443967
54,12,241,241,6743443967
54,13,263,263,6743443967
54,14,293,293,6743443967
54,15,349,349,6743443967
54,16,391,391,6743443967
54,17,413,413,6743443967
54,18,451,451,6743443967
54,19,493,493,6743443967
54,20,329,329,6743443967
54,21,429,429,6743443967
54,22,721,721,6743443967
54,23,641,641,6743443967
54,24,467,467,6743443967
54,25,575,575,6743443967
72,1,543,543,6735144717
72,2,497,497,6735144717
72,3,467,467,6735144717
72,4,395,395,6735144717
72,5,569,569,6735144717
72,6,601,601,6735144717
72,7,373,373,6735144717
72,8,453,453,6735144717
72,9,521,521,6735144717
72,10,583,583,6735144717
72,11,607,607,6735144717
72,12,241,241,6735144717
72,13,265,265,6735144717
72,14,295,295,6735144717
72,15,349,349,6735144717
72,16,391,391,6735144717
72,17,413,413,6735144717
72,18,453,453,6735144717
72,19,495,495,6735144717
72,20,329,329,6735144717
72,21,423,423,6735144717
72,22,281,281,6735144717
72,23,645,645,6735144717
72,24,467,467,6735144717
72,25,577,577,6735144717
88,1,541,541,6725445467
88,2,487,487,6725445467
88,3,463,463,6725445467
88,4,395,395,6725445467
88,5,567,567,6725445467
88,6,597,597,6725445467
88,7,369,369,6725445467
88,8,451,451,6725445467
88,9,519,519,6725445467
88,10,581,581,6725445467
88,11,605,605,6725445467
88,12,241,241,6725445467
88,13,265,265,6725445467
88,14,293,293,6725445467
88,15,349,349,6725445467
88,16,391,391,6725445467
88,17,413,413,6725445467
88,18,453,453,6725445467
88,19,495,495,6725445467
88,20,327,327,6725445467
88,21,429,429,6725445467
88,22,719,719,6725445467
88,23,643,643,6725445467
88,24,463,463,6725445467
88,25,575,575,6725445467
103,1,271,271,6713446210
103,2,485,485,6713446210
103,3,471,471,6713446210
103,4,395,395,6713446210
103,5,563,563,6713446210
103,6,601,601,6713446210
103,7,373,373,6713446210
103,8,451,451,6713446210
103,9,521,521,6713446210
103,10,583,583,6713446210
103,11,605,605,6713446210
103,12,239,239,6713446210
103,13,265,265,6713446210
103,14,295,295,6713446210
103,15,347,347,6713446210
103,16,389,389,6713446210
103,17,413,413,6713446210
103,18,451,451,6713446210
103,19,497,497,6713446210
103,20,329,329,6713446210
103,21,427,427,6713446210
103,22,719,719,6713446210
103,23,643,643,6713446210
103,24,467,467,6713446210
103,25,577,577,6713446210
119,1,543,543,6699146952
119,2,491,491,6699146952
119,3,465,465,6699146952
119,4,389,389,6699146952
119,5,563,563,6699146952
119,6,597,597,6699146952
119,7,371,371,6699146952
119,8,453,453,6699146952
119,9,521,521,6699146952
119,10,585,585,6699146952
119,11,607,607,6699146952
119,12,241,241,6699146952
119,13,267,267,6699146952
119,14,297,297,6699146952
119,15,351,351,6699146952
119,16,391,391,6699146952
119,17,415,415,6699146952
119,18,453,453,6699146952
119,19,497,497,6699146952
119,20,327,327,6699146952
119,21,425,425,6699146952
119,22,279,279,6699146952
119,23,221,221,6699146952
119,24,469,469,6699146952
119,25,579,579,6699146952
136,1,271,271,6683447687
136,2,489,489,6683447687
136,3,471,471,6683447687
136,4,395,395,6683447687
136,5,565,565,6683447687
136,6,605,605,6683447687
136,7,369,369,6683447687
136,8,451,451,6683447687
136,9,519,519,6683447687
136,10,583,583,6683447687
136,11,607,607,6683447687
136,12,241,241,6683447687
136,13,265,265,6683447687
136,14,293,293,6683447687
136,15,349,349,6683447687
136,16,391,391,6683447687
136,17,415,415,6683447687
136,18,453,453,6683447687
136,19,495,495,6683447687
136,20,329,329,6683447687
136,21,425,425,6683447687
136,22,279,279,6683447687
136,23,643,643,6683447687
136,24,467,467,6683447687
136,25,577,577,6683447687
-171,12,243,243,6666133497
-157,12,245,245,6683434232
-138,12,247,247,6699134967
-122,12,251,251,6713435710
-109,12,253,253,6725436452
-91,12,255,255,6735137202
-74,12,259,259,6743437952
-57,12,261,261,6750138702
-41,12,263,263,6754639452
-25,12,267,267,6757640202
1929,17,509,509,673646952
1944,17,153,153,659446210
1963,17,153,153,647445467
1979,17,153,153,637644717
1993,17,153,153,629443967
2012,17,153,153,622643217
2028,17,153,153,618142467
1800,15,429,429,877653410
1801,15,431,431,848452712
1818,15,433,433,819952015
1834,15,433,433,793651310
1848,15,437,437,769650597
1866,15,435,435,746449877
1880,15,439,439,725449150
1898,15,445,445,706648422
1912,15,439,439,689447687
1929,15,445,445,673646952
1944,15,443,443,659446210
1800,24,599,599,877653410
1801,24,601,601,848452712
1818,24,601,601,819952015
1834,24,137,137,793651310
1848,24,137,137,769650597
1866,24,139,139,746449877
1880,24,139,139,725449150
1898,24,139,139,706648422
1912,24,139,139,689447687
1929,24,141,141,673646952
1944,24,143,143,659446210
1963,24,143,143,647445467
1979,24,145,145,637644717
1993,24,147,147,629443967
2012,24,147,147,622643217
2028,24,151,151,618142467
-734,1,461,461,5067913517
-734,2,409,409,5067913517
-734,3,391,391,5067913517
-734,4,321,321,5067913517
-734,5,237,237,5067913517
-734,6,221,221,5067913517
-734,7,529,529,5067913517
-734,8,361,361,5067913517
-734,9,419,419,5067913517
-734,10,481,481,5067913517
-734,11,505,505,5067913517
-734,12,519,519,5067913517
-734,13,593,593,5067913517
-734,14,189,189,5067913517
-734,15,253,253,5067913517
-734,16,291,291,5067913517
-734,17,319,319,5067913517
-734,18,357,357,5067913517
-734,19,393,393,5067913517
-734,20,225,225,5067913517
-734,21,357,357,5067913517
-734,22,223,223,5067913517
-734,23,539,539,5067913517
-734,24,359,359,5067913517
-734,25,471,471,5067913517
1591,19,161,161,1359961022
1607,19,163,163,1311960445
1623,19,165,165,1264659860
1640,19,165,165,1218959260
1654,19,167,167,1174658652
1672,19,171,171,1131958030
1687,19,169,169,1090657392
1591,18,525,525,1359961022
1607,18,149,149,1311960445
1623,18,145,145,1264659860
1640,18,147,147,1218959260
1654,18,147,147,1174658652
1672,18,147,147,1131958030
1687,18,147,147,1090657392
1703,18,149,149,1051656755
1721,18,149,149,1013456102
1735,18,149,149,977455442
1754,18,153,153,942154775
1769,18,155,155,909154092
1784,18,155,155,877653410
1801,18,157,157,848452712
1818,18,159,159,819952015
1834,18,551,551,793651310
2044,1,335,335,615141717
2044,2,289,289,615141717
2044,3,513,513,615141717
2044,4,181,181,615141717
2044,5,381,381,615141717
2044,6,379,379,615141717
2044,7,409,409,615141717
2044,8,537,537,615141717
2044,9,237,237,615141717
2044,10,303,303,615141717
2044,11,325,325,615141717
2044,12,353,353,615141717
2044,13,405,405,615141717
2044,14,443,443,615141717
2044,15,457,457,615141717
2044,16,513,513,615141717
2044,17,155,155,615141717
2044,18,183,183,615141717
2044,19,211,211,615141717
2044,20,465,465,615141717
2044,21,213,213,615141717
2044,22,1000,1001,615141717
2044,23,351,351,615141717
2044,24,153,153,615141717
2044,25,271,271,615141717
1848,18,553,553,769650597
1866,18,165,165,746449877
1880,18,167,167,725449150
1898,18,169,169,706648422
1912,18,171,171,689447687
1929,18,173,173,673646952
1944,18,175,175,659446210
1963,18,175,175,647445467
1979,18,177,177,637644717
1993,18,179,179,629443967
2012,18,179,179,622643217
2028,18,181,181,618142467
1591,24,575,575,1359961022
1607,24,577,577,1311960445
1623,24,581,581,1264659860
1640,24,579,579,1218959260
1654,24,583,583,1174658652
1672,24,585,585,1131958030
1687,24,587,587,1090657392
1703,24,589,589,1051656755
1721,24,589,589,1013456102
1735,24,593,593,977455442
1754,24,595,595,942154775
1769,24,595,595,909154092
1784,24,599,599,877653410
1703,19,173,173,1051656755
1721,19,175,175,1013456102
1735,19,175,175,977455442
1754,19,179,179,942154775
1769,19,179,179,909154092
1784,19,601,601,877653410
1801,19,603,603,848452712
1818,19,185,185,819952015
1834,19,607,607,793651310
1848,19,189,189,769650597
1866,19,607,607,746449877
1880,19,611,611,725449150
1898,19,615,615,706648422
1912,19,195,195,689447687
1929,19,199,199,673646952
1944,19,199,199,659446210
1963,19,199,199,647445467
1979,19,203,203,637644717
1993,19,205,205,629443967
2012,19,203,203,622643217
2028,19,207,207,618142467
-1024,24,301,301,3686410240
-1022,24,305,305,3762110247
-1005,24,307,307,3837110277
-989,24,309,309,3912110322
-972,24,315,315,3987110390
-955,24,315,315,4062110472
-939,24,319,319,4137110570
-927,24,321,321,4211410690
-911,24,323,323,4285610832
-894,24,327,327,4359110990
-877,24,331,331,4432611162
-859,24,333,333,4505411350
-842,24,337,337,4578111560
-830,24,339,339,4650111792
-812,24,343,343,4721412032
-795,24,345,345,4791912295
-783,24,349,349,4861612580
-765,24,351,351,4931412872
-748,24,355,355,4999613187
-734,24,359,359,5067913517
-716,24,361,361,5134613870
-700,24,365,365,5200614230
-684,24,369,369,5265914612
-667,24,371,371,5329615002
-651,24,373,373,5393415415
-638,24,377,377,5455615842
-619,24,381,381,5516416285
-604,24,383,383,5576416742
-587,24,387,387,5634917215
-572,24,389,389,5692617695
-555,24,393,393,5749618197
-539,24,397,397,5804418707
-524,24,399,399,5858419240
-510,24,403,403,5911619780
-490,24,405,405,5962620327
-475,24,409,409,6012920897
-458,24,411,411,6060921475
-442,24,415,415,6108122060
-426,24,417,417,6153922660
-411,24,421,421,6198123267
-393,24,425,425,6240923890
-381,24,427,427,6282124527
-363,24,431,431,6321125165
-347,24,435,435,6359425817
-330,24,437,437,6395426477
-314,24,441,441,6430627145
-298,24,443,443,6463627827
-281,24,447,447,6495128510
-266,24,451,451,6524429207
-251,24,453,453,6552929905
-236,24,457,457,6579130610
-217,24,461,461,6603131322
-203,24,463,463,6626432042
-185,24,469,469,6647432770
-171,24,471,471,6666133497
-157,24,473,473,6683434232
-138,24,475,475,6699134967
-122,24,481,481,6713435710
-109,24,483,483,6725436452
-91,24,485,485,6735137202
-74,24,489,489,6743437952
-57,24,491,491,6750138702
-41,24,493,493,6754639452
-25,24,463,463,6757640202
-9,24,461,461,6758440960
7,24,463,463,6757641717
23,24,465,465,6754642467
39,24,463,463,6750143217
54,24,467,467,6743443967
72,24,467,467,6735144717
88,24,463,463,6725445467
103,24,467,467,6713446210
119,24,469,469,6699146952
136,24,467,467,6683447687
153,24,469,469,6666148422
167,24,471,471,6647449150
185,24,467,467,6626449877
199,24,471,471,6603150597
216,24,473,473,6579151310
233,24,471,471,6552952015
250,24,471,471,6524452712
264,24,473,473,6495153410
282,24,471,471,6463654092
297,24,473,473,6430654775
314,24,475,475,6395455442
330,24,475,475,6359456102
346,24,475,475,6321156755
362,24,477,477,6282157392
379,24,475,475,6240958030
395,24,477,477,6198158652
411,24,475,475,6153959260
427,24,479,479,6108159860
441,24,481,481,6060960445
461,24,479,479,6012961022
475,24,481,481,5962661592
493,24,483,483,5911662140
507,24,483,483,5858462680
522,24,483,483,5804463212
540,24,485,485,5749663722
556,24,485,485,5692664225
571,24,487,487,5634964705
587,24,487,487,5576465177
604,24,487,487,5516465635
621,24,489,489,5455666077
636,24,489,489,5393466505
653,24,491,491,5329666917
668,24,491,491,5265967307
684,24,491,491,5200667690
701,24,493,493,5134668050
717,24,495,495,5067968402
733,24,495,495,4999668732
749,24,497,497,4931469047
765,24,497,497,4861669340
782,24,499,499,4791969625
797,24,501,501,4721469887
813,24,499,499,4650170127
830,24,503,503,4578170360
845,24,505,505,4505470570
862,24,503,503,4432670757
877,24,505,505,4359170930
893,24,505,505,4285671087
909,24,507,507,4211471230
925,24,509,509,4137171350
941,24,511,511,4062171447
957,24,511,511,3987171530
974,24,511,511,3912171597
990,24,515,515,3837171642
1005,24,517,517,3762171672
1021,24,517,517,3686471680
-1848,1,345,345,725432770
-1848,2,305,305,725432770
-1848,3,275,275,725432770
-1848,4,193,193,725432770
-1848,5,387,387,725432770
-1848,6,393,393,725432770
-1848,7,173,173,725432770
-1848,8,551,551,725432770
-1848,9,257,257,725432770
-1848,10,321,321,725432770
-1848,11,345,345,725432770
-1848,12,371,371,725432770
-1848,13,427,427,725432770
-1848,14,467,467,725432770
-1848,15,471,471,725432770
-1848,16,531,531,725432770
-1848,17,169,169,725432770
-1848,18,201,201,725432770
-1848,19,229,229,725432770
-1848,20,485,485,725432770
-1848,21,461,461,725432770
-1848,22,341,341,725432770
-1848,23,373,373,725432770
-1848,24,177,177,725432770
-1848,25,295,295,725432770
-1842,1,351,351,746432042
-1842,2,305,305,746432042
-1842,3,275,275,746432042
-1842,4,195,195,746432042
-1842,5,389,389,746432042
-1842,6,395,395,746432042
-1842,7,173,173,746432042
-1842,8,557,557,746432042
-1842,9,257,257,746432042
-1842,10,323,323,746432042
-1842,11,347,347,746432042
-1842,12,373,373,746432042
-1842,13,429,429,746432042
-1842,14,467,467,746432042
-1842,15,471,471,746432042
-1842,16,535,535,746432042
-1842,17,171,171,746432042
-1842,18,203,203,746432042
-1842,19,231,231,746432042
-1842,20,487,487,746432042
1848,1,323,323,769650597
1848,2,285,285,769650597
1848,3,501,501,769650597
1848,4,175,175,769650597
1848,5,361,361,769650597
1848,6,363,363,769650597
1848,7,401,401,769650597
1848,8,189,189,769650597
1848,9,217,217,769650597
1848,10,285,285,769650597
1848,11,307,307,769650597
1848,12,337,337,769650597
1848,13,385,385,769650597
1848,14,423,423,769650597
1848,15,437,437,769650597
1848,16,495,495,769650597
1848,17,503,503,769650597
1848,18,553,553,769650597
1848,19,189,189,769650597
1848,20,445,445,769650597
1848,21,207,207,769650597
1848,22,511,511,769650597
1848,23,333,333,769650597
1848,24,137,137,769650597
1848,25,251,251,769650597
1347,8,479,479,2238168050
1347,9,167,167,2238168050
1363,8,165,165,2172167690
1363,9,169,169,2172167690
1380,8,483,483,2106967307
1380,9,171,171,2106967307
1347,19,559,559,2238168050
1363,19,559,559,2172167690
1380,19,151,151,2106967307
1607,4,407,407,1311960445
1623,4,401,401,1264659860
1640,4,407,407,1218959260
1654,4,409,409,1174658652
1672,4,411,411,1131958030
1687,4,177,177,1090657392
1703,4,411,411,1051656755
1721,4,177,177,1013456102
1735,4,175,175,977455442
1754,4,177,177,942154775
1769,4,175,175,909154092
1784,4,175,175,877653410
1801,4,175,175,848452712
1818,4,175,175,819952015
1834,4,175,175,793651310
1848,4,175,175,769650597
1866,4,175,175,746449877
1880,4,175,175,725449150
1898,4,175,175,706648422
1912,4,177,177,689447687
1929,4,177,177,673646952
1944,4,177,177,659446210
1963,4,179,179,647445467
1979,4,179,179,637644717
1993,4,179,179,629443967
2012,4,181,181,622643217
2028,4,181,181,618142467
1607,16,471,471,1311960445
1623,16,473,473,1264659860
1640,16,473,473,1218959260
1654,16,475,475,1174658652
1672,16,475,475,1131958030
1687,16,479,479,1090657392
1703,16,479,479,1051656755
1721,16,481,481,1013456102
1735,16,481,481,977455442
1754,16,485,485,942154775
1769,16,485,485,909154092
1784,16,485,485,877653410
1801,16,489,489,848452712
1818,16,489,489,819952015
1591,7,383,383,1359961022
1607,7,383,383,1311960445
1623,7,387,387,1264659860
1640,7,393,393,1218959260
1654,7,385,385,1174658652
1672,7,393,393,1131958030
1687,7,391,391,1090657392
1703,7,393,393,1051656755
1721,7,399,399,1013456102
1735,7,401,401,977455442
1754,7,395,395,942154775
1769,7,395,395,909154092
1784,7,397,397,877653410
1801,7,397,397,848452712
1818,7,401,401,819952015
1834,7,401,401,793651310
1848,7,401,401,769650597
1866,7,403,403,746449877
1880,7,399,399,725449150
1898,7,401,401,706648422
1912,7,407,407,689447687
1929,7,401,401,673646952
1944,7,407,407,659446210
1963,7,409,409,647445467
1979,7,405,405,637644717
1993,7,405,405,629443967
2012,7,413,413,622643217
2028,7,407,407,618142467
-716,7,533,533,5134613870
-651,1,205,205,5393415415
-651,2,419,419,5393415415
-651,3,401,401,5393415415
-638,1,207,207,5455615842
-638,2,425,425,5455615842
-638,3,397,397,5455615842
-619,1,207,207,5516416285
-619,2,435,435,5516416285
-619,3,407,407,5516416285
-604,1,209,209,5576416742
-604,2,421,421,5576416742
-604,3,405,405,5576416742
-587,1,209,209,5634917215
-587,2,429,429,5634917215
-587,3,409,409,5634917215
-572,1,211,211,5692617695
-572,2,435,435,5692617695
-572,3,413,413,5692617695
-555,1,213,213,5749618197
-555,2,437,437,5749618197
-555,3,409,409,5749618197
-539,1,215,215,5804418707
-539,2,439,439,5804418707
-539,3,411,411,5804418707
-524,1,217,217,5858419240
-524,2,441,441,5858419240
-524,3,415,415,5858419240
-510,1,217,217,5911619780
-510,2,439,439,5911619780
-510,3,423,423,5911619780
-490,1,221,221,5962620327
-490,2,443,443,5962620327
-490,3,421,421,5962620327
-475,1,223,223,6012920897
-475,2,445,445,6012920897
-475,3,427,427,6012920897
-458,1,225,225,6060921475
-458,2,445,445,6060921475
-458,3,421,421,6060921475
1880,1,323,323,725449150
1880,2,281,281,725449150
1880,3,503,503,725449150
1880,4,175,175,725449150
1880,5,369,369,725449150
1880,6,371,371,725449150
1880,7,399,399,725449150
1880,8,189,189,725449150
1880,9,221,221,725449150
1880,10,285,285,725449150
1880,11,309,309,725449150
1880,12,337,337,725449150
1880,13,389,389,725449150
1880,14,425,425,725449150
1880,20,447,447,725449150
1880,21,211,211,725449150
1880,22,509,509,725449150
1880,23,335,335,725449150
1880,24,139,139,725449150
1880,25,253,253,725449150
